Dataset,Poisoned Agent,Evaluation Type,Accuracy,Precision,Recall,F1-Score,FPR,FNR,Specificity,Balanced Accuracy,TP,TN,FP,FN,Observation
CICIDS2017,Normal Behavior Agent,Original Agent,0.90848,0.8790971822886716,0.6208121827411167,0.7277162918005474,0.0209464508094645,0.3791878172588832,0.9790535491905354,0.799932865965826,6115,39309,841,3735,Stable performance profile
CICIDS2017,Normal Behavior Agent,Poisoned Agent,0.66332,0.3041942357295054,0.550761421319797,0.3919231324953041,0.30906600249066,0.449238578680203,0.6909339975093399,0.6208477094145685,5425,27741,12409,4425,Severe degradation after poisoning
CICIDS2017,Normal Behavior Agent,Majority Vote,0.94352,0.9154446546830652,0.7858883248730965,0.8457336392439637,0.0178082191780821,0.2141116751269035,0.9821917808219178,0.8840400528475072,7741,39435,715,2109,Stable performance profile
CICIDS2017,Normal Behavior Agent,Global Trust Voting,0.95526,0.8735158473162594,0.903756345177665,0.8883788234120054,0.032104607721046,0.096243654822335,0.967895392278954,0.9358258687283094,8902,38861,1289,948,Stable performance profile
CICIDS2017,Normal Behavior Agent,Dynamic Trust,0.9313,0.8100531657805703,0.8507614213197969,0.8299083931666255,0.0489414694894147,0.149238578680203,0.9510585305105852,0.9009099759151912,8380,38185,1965,1470,Lower robustness than majority voting
CICIDS2017,Normal Behavior Agent,Trust Agent Selector,0.9794,0.9287380906085942,0.9698477157360406,0.9488478347238776,0.0182565379825653,0.0301522842639593,0.9817434620174346,0.9757955888767376,9553,39417,733,297,Best overall recovery
CICIDS2017,Normal Behavior Agent,AI Trust Auditor,0.9313,0.8100531657805703,0.8507614213197969,0.8299083931666255,0.0489414694894147,0.149238578680203,0.9510585305105852,0.9009099759151912,8380,38185,1965,1470,Stable performance profile
