Dataset,Poisoned Agent,Evaluation Type,Accuracy,Precision,Recall,F1-Score,FPR,FNR,Specificity,Balanced Accuracy,TP,TN,FP,FN,Observation
UNSW-NB15,Normal Behavior Agent,Original Agent,0.7614779186707477,0.7208223039636976,0.925086031942116,0.8102792000772873,0.438972972972973,0.074913968057884,0.561027027027027,0.7430565294845715,41936,20758,16242,3396,Maintains attack recall but increases false positives
UNSW-NB15,Normal Behavior Agent,Poisoned Agent,0.6045158626050624,0.6334287565037507,0.6687108444366011,0.650591808046014,0.4741351351351351,0.3312891555633989,0.5258648648648648,0.597287854650733,30314,19457,17543,15018,Severe degradation after poisoning
UNSW-NB15,Normal Behavior Agent,Majority Vote,0.8541879220716125,0.8023844520659807,0.9754036883437748,0.8804747159967742,0.2943243243243243,0.0245963116562251,0.7056756756756757,0.8405396820097253,44217,26110,10890,1115,Best overall recovery
UNSW-NB15,Normal Behavior Agent,Global Trust Voting,0.8083855608997716,0.7430192402565368,0.9967131386217242,0.8513689208795764,0.4223513513513514,0.0032868613782758,0.5776486486486486,0.7871808936351864,45183,21373,15627,149,Strongest attack detection preservation
UNSW-NB15,Normal Behavior Agent,Dynamic Trust,0.8374872467570325,0.7734960797069196,0.9967131386217242,0.8710311722861604,0.3575945945945946,0.0032868613782758,0.6424054054054054,0.8195592720135647,45183,23769,13231,149,Maintains attack recall but increases false positives
UNSW-NB15,Normal Behavior Agent,Trust Agent Selector,0.8172642471942866,0.7527581660073773,0.9948822024177182,0.8570478407525298,0.4003513513513513,0.0051177975822818,0.5996486486486486,0.7972654255331835,45100,22187,14813,232,Maintains attack recall but increases false positives
UNSW-NB15,Normal Behavior Agent,AI Trust Auditor,0.8374872467570325,0.7734960797069196,0.9967131386217242,0.8710311722861604,0.3575945945945946,0.0032868613782758,0.6424054054054054,0.8195592720135647,45183,23769,13231,149,Maintains attack recall but increases false positives
