Dataset,Poison Mode,Poison Rate,Poisoned Agent,Evaluation Type,Accuracy,Precision,Recall,F1,FPR,FNR,TPR,TNR,Specificity,Balanced Accuracy,TP,TN,FP,FN,ROC AUC,PR AUC,Accuracy Recovery,F1 Recovery,FNR Reduction
UNSW-NB15,flip,0.3,Attack Recall Agent,Best Accuracy Selector,0.8076325122674052,0.7428049262381454,0.9952130945027795,0.8506806954029491,0.4221891891891892,0.004786905497220506,0.9952130945027795,0.5778108108108108,0.5778108108108108,0.7865119526567952,45115,21379,15621,217,,,-0.04885099353835687,-0.029039982949623178,0.042001235330450894
UNSW-NB15,flip,0.3,Attack Recall Agent,Class-Specific Trust,0.8425035223242482,0.7854006102185147,0.9823744816024,0.8729136651867533,0.3288648648648649,0.01762551839759993,0.9823744816024,0.6711351351351351,0.6711351351351351,0.8267548083687676,44533,24832,12168,799,,,-0.013979983481513858,-0.006807013165818998,0.029162622430071474
UNSW-NB15,flip,0.3,Attack Recall Agent,Dynamic Trust,0.8487465384054802,0.7932012341935829,0.9810729727344922,0.8771905602508852,0.3133783783783784,0.01892702726550781,0.9810729727344922,0.6866216216216217,0.6866216216216217,0.833847297178057,44474,25405,11595,858,,,-0.007736967400281847,-0.002530118101687129,0.027861113562163593
UNSW-NB15,flip,0.3,Attack Recall Agent,Confidence-Based Trust,0.8772652188699412,0.8580052440090246,0.9311965057795818,0.8931038495308418,0.1888108108108108,0.06880349422041825,0.9311965057795818,0.8111891891891891,0.8111891891891891,0.8711928474843855,42213,30014,6986,3119,,,0.020781713064179197,0.013383171178269482,-0.022015353392746843
UNSW-NB15,flip,0.3,Attack Recall Agent,Hybrid Trust,0.8772773648156246,0.8579062868289511,0.9313729815582811,0.8931313857804667,0.189,0.06862701844171887,0.9313729815582811,0.811,0.811,0.8711864907791406,42221,30007,6993,3111,,,0.020793859009862525,0.013410707427894408,-0.021838877614047465
UNSW-NB15,flip,0.3,Attack Recall Agent,Attack Override Trust,0.7544454161200991,0.6919725436839772,0.9984999558810553,0.8174454828660436,0.5445675675675675,0.001500044118944675,0.9984999558810553,0.4554324324324324,0.4554324324324324,0.7269661941567439,45264,16851,20149,68,,,-0.10203808968566297,-0.06227519548652871,0.04528809670872673
UNSW-NB15,flip,0.3,Attack Recall Agent,Role-Aware Trust Voting,0.8627022299956275,0.8147360242702283,0.9715653401570634,0.8862662239661938,0.2706756756756757,0.02843465984293656,0.9715653401570634,0.7293243243243244,0.7293243243243244,0.8504448322406939,44043,26985,10015,1289,,,0.0062187241898654655,0.006545545613621528,0.018353480984734844
UNSW-NB15,flip,0.3,Attack Recall Agent,Trust Agent Selector,0.7516397026672497,0.6944852596367275,0.9800802964793082,0.8129288419665892,0.5282432432432432,0.019919703520691785,0.9800802964793082,0.47175675675675677,0.47175675675675677,0.7259185266180325,44429,17455,19545,903,,,-0.10484380313851238,-0.06679183638598307,0.026868437306979617
UNSW-NB15,flip,0.3,Attack Recall Agent,Confidence-Margin Trust,0.8742773162318418,0.8731943585038513,0.9027618459366452,0.8877319710625928,0.16062162162162164,0.0972381540633548,0.9027618459366452,0.8393783783783784,0.8393783783783784,0.8710701121575117,40924,31057,5943,4408,,,0.017793810426079748,0.008011292710020546,-0.0504500132356834
UNSW-NB15,flip,0.3,Attack Recall Agent,Local Accuracy Trust,0.8398678521109654,0.7811811216457335,0.9851098561722403,0.8713730999629261,0.3380810810810811,0.01489014382775964,0.9851098561722403,0.661918918918919,0.661918918918919,0.8235143875455797,44657,24491,12509,675,,,-0.016615653694796673,-0.00834757838964617,0.03189799699991176
UNSW-NB15,flip,0.3,Attack Recall Agent,AI Trust Auditor,0.8487465384054802,0.7932012341935829,0.9810729727344922,0.8771905602508852,0.3133783783783784,0.01892702726550781,0.9810729727344922,0.6866216216216217,0.6866216216216217,0.833847297178057,44474,25405,11595,858,,,-0.007736967400281847,-0.002530118101687129,0.027861113562163593
