Dataset,Poison Mode,Poison Rate,Poisoned Agent,Evaluation Type,Accuracy,Precision,Recall,F1,FPR,FNR,TPR,TNR,Specificity,Balanced Accuracy,TP,TN,FP,FN,ROC AUC,PR AUC,Accuracy Recovery,F1 Recovery,FNR Reduction
UNSW-NB15,flip,0.3,Normal Behavior Agent,Best Accuracy Selector,0.8076325122674052,0.7428049262381454,0.9952130945027795,0.8506806954029491,0.4221891891891892,0.004786905497220506,0.9952130945027795,0.5778108108108108,0.5778108108108108,0.7865119526567952,45115,21379,15621,217,,,-0.04655540980420736,-0.029794020593825077,0.01980940615900468
UNSW-NB15,flip,0.3,Normal Behavior Agent,Class-Specific Trust,0.8083855608997716,0.7430192402565368,0.9967131386217242,0.8513689208795764,0.4223513513513514,0.0032868613782758315,0.9967131386217242,0.5776486486486486,0.5776486486486486,0.7871808936351864,45183,21373,15627,149,,,-0.04580236117184089,-0.029105795117197797,0.02130945027794935
UNSW-NB15,flip,0.3,Normal Behavior Agent,Dynamic Trust,0.8374872467570325,0.7734960797069196,0.9967131386217242,0.8710311722861604,0.3575945945945946,0.0032868613782758315,0.9967131386217242,0.6424054054054054,0.6424054054054054,0.8195592720135647,45183,23769,13231,149,,,-0.016700675314580082,-0.009443543710613733,0.02130945027794935
UNSW-NB15,flip,0.3,Normal Behavior Agent,Confidence-Based Trust,0.8868848078511393,0.8538698838740102,0.958616429894997,0.9032164198493116,0.201,0.04138357010500309,0.958616429894997,0.799,0.799,0.8788082149474985,43456,29563,7437,1876,,,0.032696885779526785,0.022741703852537376,-0.016787258448777907
UNSW-NB15,flip,0.3,Normal Behavior Agent,Hybrid Trust,0.8869941213622893,0.8537845162810794,0.9589914409247331,0.9033350649350649,0.20121621621621621,0.04100855907526692,0.9589914409247331,0.7987837837837838,0.7987837837837838,0.8788876123542584,43473,29555,7445,1859,,,0.03280619929067674,0.022860348938290698,-0.016412247419041733
UNSW-NB15,flip,0.3,Normal Behavior Agent,Attack Override Trust,0.7705509400961958,0.7063092024156926,0.998433777464043,0.827342271942091,0.5086486486486487,0.00156622253595694,0.998433777464043,0.49135135135135133,0.49135135135135133,0.7448925644076971,45261,18180,18820,71,,,-0.08363698197541669,-0.0531324440546832,0.023030089120268243
UNSW-NB15,flip,0.3,Normal Behavior Agent,Role-Aware Trust Voting,0.8537142301899626,0.8010091510833002,0.977036089296744,0.8803092640073142,0.2973783783783784,0.02296391070325598,0.977036089296744,0.7026216216216217,0.7026216216216217,0.8398288554591828,44291,25997,11003,1041,,,-0.00047369188164991805,-0.00016545198945994155,0.0016324009529692061
UNSW-NB15,flip,0.3,Normal Behavior Agent,Trust Agent Selector,0.8172642471942866,0.7527581660073773,0.9948822024177182,0.8570478407525298,0.40035135135135136,0.005117797582281832,0.9948822024177182,0.5996486486486486,0.5996486486486486,0.7972654255331835,45100,22187,14813,232,,,-0.03692367487732595,-0.02342687524424436,0.019478514073943354
UNSW-NB15,flip,0.3,Normal Behavior Agent,Confidence-Margin Trust,0.8849900403245397,0.8662255172272941,0.935608400247066,0.8995811018611803,0.17702702702702702,0.0643915997529339,0.935608400247066,0.822972972972973,0.822972972972973,0.8792906866100195,42413,30450,6550,2919,,,0.030802118252927113,0.01910638586440616,-0.03979528809670872
UNSW-NB15,flip,0.3,Normal Behavior Agent,Local Accuracy Trust,0.8280619929067677,0.7653728294177733,0.9917497573458043,0.8639787839188254,0.37248648648648647,0.008250242654195711,0.9917497573458043,0.6275135135135135,0.6275135135135135,0.8096316354296589,44958,23218,13782,374,,,-0.026125929164844797,-0.01649593207794875,0.01634606900202947
UNSW-NB15,flip,0.3,Normal Behavior Agent,AI Trust Auditor,0.8374872467570325,0.7734960797069196,0.9967131386217242,0.8710311722861604,0.3575945945945946,0.0032868613782758315,0.9967131386217242,0.6424054054054054,0.6424054054054054,0.8195592720135647,45183,23769,13231,149,,,-0.016700675314580082,-0.009443543710613733,0.02130945027794935
