Dataset,Poison Mode,Poison Rate,Poisoned Agent,Evaluation Type,Accuracy,Precision,Recall,F1,FPR,FNR,TPR,TNR,Specificity,Balanced Accuracy,TP,TN,FP,FN,ROC AUC,PR AUC,Accuracy Recovery,F1 Recovery,FNR Reduction
UNSW-NB15,flip,0.3,General Traffic Agent,Confidence-Based Trust,0.8741194189379585,0.8597975058649215,0.9216668137298156,0.8896578157272746,0.18413513513513513,0.07833318627018442,0.9216668137298156,0.8158648648648649,0.8158648648648649,0.8687658392973403,41781,30187,6813,3551,,,0.018036729339746427,0.01017613910980264,-0.03205241330627371
UNSW-NB15,flip,0.3,General Traffic Agent,Hybrid Trust,0.8741680027206918,0.8597794329451462,0.9217991705638401,0.8897097962399131,0.1841891891891892,0.07820082943615989,0.9217991705638401,0.8158108108108109,0.8158108108108109,0.8688049906873254,41787,30185,6815,3545,,,0.01808531312247974,0.010228119622441079,-0.03192005647224918
UNSW-NB15,flip,0.3,General Traffic Agent,Attack Override Trust,0.7548219404362824,0.692359474924268,0.9982793611576811,0.8176414259128769,0.5434594594594595,0.0017206388423188917,0.9982793611576811,0.45654054054054055,0.45654054054054055,0.7274099508491109,45254,16892,20108,78,,,-0.10126074916192973,-0.06184025070459509,0.044560134121591814
UNSW-NB15,flip,0.3,General Traffic Agent,Role-Aware Trust Voting,0.8623864354078609,0.8142513863216266,0.9717418159357628,0.8860527797892027,0.2715945945945946,0.028258184064237184,0.9717418159357628,0.7284054054054054,0.7284054054054054,0.8500736106705842,44051,26951,10049,1281,,,0.006303745809648764,0.006571103171730708,0.018022588899673522
UNSW-NB15,flip,0.3,General Traffic Agent,Trust Agent Selector,0.8172399553029199,0.752901878914405,0.9944410129709698,0.8569771973347781,0.3998648648648649,0.005558987029030266,0.9944410129709698,0.6001351351351352,0.6001351351351352,0.7972880740530525,45080,22205,14795,252,,,-0.03884273429529217,-0.022504479282693945,0.04072178593488044
UNSW-NB15,flip,0.3,General Traffic Agent,Confidence-Margin Trust,0.8718116892581257,0.8740535191877474,0.8963425394864555,0.8850577216292747,0.15824324324324324,0.10365746051354452,0.8963425394864555,0.8417567567567568,0.8417567567567568,0.8690496481216061,40633,31145,5855,4699,,,0.01572899965991359,0.005576045011802644,-0.05737668754963381
UNSW-NB15,flip,0.3,General Traffic Agent,Local Accuracy Trust,0.8393455764465821,0.7802608376835379,0.9858598782317127,0.8710931789609099,0.34016216216216216,0.014140121768287302,0.9858598782317127,0.6598378378378379,0.6598378378378379,0.8228488580347753,44691,24414,12586,641,,,-0.016737113151629956,-0.008388497656562133,0.032140651195623406
UNSW-NB15,flip,0.3,General Traffic Agent,AI Trust Auditor,0.8484550357090803,0.7926635905292976,0.9814921027089032,0.8770290647822359,0.31454054054054054,0.0185078972910968,0.9814921027089032,0.6854594594594594,0.6854594594594594,0.8334757810841813,44493,25362,11638,839,,,-0.00762765388913178,-0.0024526118352361514,0.027772875672813908
UNSW-NB15,flip,0.3,Attack Recall Agent,Original Agent,0.8078754311810717,0.7419973761889144,0.9981249448513192,0.8512115283317029,0.4252162162162162,0.0018750551486808435,0.9981249448513192,0.5747837837837838,0.5747837837837838,0.7864543643175514,45247,21267,15733,85,0.9070177450568897,0.891435791270414,,,
UNSW-NB15,flip,0.3,Attack Recall Agent,Poisoned Agent,0.6252611378321916,0.6472251032070445,0.7020647666107827,0.6735305010316914,0.46883783783783783,0.29793523338921735,0.7020647666107827,0.5311621621621622,0.5311621621621622,0.6166134643864725,31826,19653,17347,13506,,,,,
UNSW-NB15,flip,0.3,Attack Recall Agent,Majority Vote,0.856483505805762,0.8167504630854724,0.9532118591723286,0.8797206783525723,0.262027027027027,0.0467881408276714,0.9532118591723286,0.7379729729729729,0.7379729729729729,0.8455924160726508,43211,27305,9695,2121,,,,,
