Dataset,Poison Mode,Poison Rate,Poisoned Agent,Evaluation Type,Accuracy,Precision,Recall,F1,FPR,FNR,TPR,TNR,Specificity,Balanced Accuracy,TP,TN,FP,FN,ROC AUC,PR AUC,Accuracy Recovery,F1 Recovery,FNR Reduction
NSL-KDD,flip,0.3,Attack Recall Agent,Best Accuracy Selector,0.9507810395906275,0.9573234483414124,0.9395960632492187,0.9483769214472353,0.038845871004023015,0.06040393675078129,0.9395960632492187,0.961154128995977,0.961154128995977,0.9503750961225979,20144,22219,898,1295,,,0.023947392045964633,0.02693492424255073,0.047810065767992904
NSL-KDD,flip,0.3,Attack Recall Agent,Class-Specific Trust,0.94223000269324,0.9430691906618441,0.9364709174868231,0.9397584721962179,0.052428948392957565,0.06352908251317692,0.9364709174868231,0.9475710516070425,0.9475710516070425,0.9420209845469327,20077,21905,1212,1362,,,0.015396355148577068,0.018316474991533327,0.044684920005597276
NSL-KDD,flip,0.3,Attack Recall Agent,Dynamic Trust,0.930379746835443,0.9215208496161096,0.9349316665889267,0.9281778189395693,0.07384176147423974,0.06506833341107328,0.9349316665889267,0.9261582385257603,0.9261582385257603,0.9305449525573435,20044,21410,1707,1395,,,0.0035460992907800915,0.006735821734884739,0.043145669107700915
NSL-KDD,flip,0.3,Attack Recall Agent,Confidence-Based Trust,0.9270805278750337,0.9715367067606803,0.8740612901721162,0.9202249122203944,0.023748756326512955,0.12593870982788377,0.8740612901721162,0.976251243673487,0.976251243673487,0.9251562669228016,18739,22568,549,2700,,,0.00024688033037079116,-0.0012170849842901843,-0.017724707309109577
NSL-KDD,flip,0.3,Attack Recall Agent,Hybrid Trust,0.9270580842086363,0.9711932024247448,0.8743411539717337,0.9202258222876779,0.02405156378422806,0.12565884602826624,0.8743411539717337,0.975948436215772,0.975948436215772,0.9251447950937528,18745,22561,556,2694,,,0.00022443666397342632,-0.0012161749170066516,-0.017444843509492047
NSL-KDD,flip,0.3,Attack Recall Agent,Attack Override Trust,0.8391462429302451,0.7527091153764431,0.9914175101450627,0.8557280028987257,0.3020720681749362,0.008582489854937264,0.9914175101450627,0.6979279318250639,0.6979279318250639,0.8446727209850633,21255,16134,6983,184,,,-0.08768740461441782,-0.06571399430595881,0.09963151266383694
NSL-KDD,flip,0.3,Attack Recall Agent,Role-Aware Trust Voting,0.8985097405512165,0.8583350984960814,0.9450534073417604,0.8996092709350857,0.14465544837132846,0.05494659265823966,0.9450534073417604,0.8553445516286715,0.8553445516286715,0.9001989794852159,20261,19773,3344,1178,,,-0.028323906993446446,-0.021832726269598868,0.053267409860534534
NSL-KDD,flip,0.3,Attack Recall Agent,Trust Agent Selector,0.9682197683813628,0.9531115637021951,0.9822752926908904,0.9674736987182432,0.04481550374183502,0.017724707309109567,0.9822752926908904,0.955184496258165,0.955184496258165,0.9687298944745277,21059,22081,1036,380,,,0.0413861208366999,0.04603170151355862,0.09048929520966463
NSL-KDD,flip,0.3,Attack Recall Agent,Confidence-Margin Trust,0.9248586049016967,0.9809645344818418,0.8605345398572695,0.9168116086070666,0.015486438551715187,0.13946546014273054,0.8605345398572695,0.9845135614482848,0.9845135614482848,0.9225240506527772,18449,22759,358,2990,,,-0.0019750426429662182,-0.004630388597617996,-0.03125145762395634
NSL-KDD,flip,0.3,Attack Recall Agent,Local Accuracy Trust,0.9788356225873058,0.966581679111273,0.9902514109799897,0.9782733912402368,0.031751524851840636,0.009748589020010261,0.9902514109799897,0.9682484751481594,0.9682484751481594,0.9792499430640745,21230,22383,734,209,,,0.05200197504264292,0.05683139403555226,0.09846541349876393
NSL-KDD,flip,0.3,Attack Recall Agent,AI Trust Auditor,0.930379746835443,0.9215208496161096,0.9349316665889267,0.9281778189395693,0.07384176147423974,0.06506833341107328,0.9349316665889267,0.9261582385257603,0.9261582385257603,0.9305449525573435,20044,21410,1707,1395,,,0.0035460992907800915,0.006735821734884739,0.043145669107700915
